248 247 3 1 15 -4 -4 -4 -4 -4 -4 -4 -4 -4
249 247 3 2 -4 16 -4 17 80 -2 -4 -4 -4 -4
250 250 3 2 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5
251 251 3 1 18 -4 -4 -4 -4 -4 -4 -4 -4 -4
252 251 3 2 -4 17 -4 16 80 6 -4 -4 -4 -4
253 253 3 1 17 -4 -4 -4 -4 -4 -4 -4 -4 -4
254 254 3 2 -4 17 -4 17 78 -3 -4 -4 -4 -4
255 254 3 2 -4 19 -4 19 81 10 -4 -4 -4 -4
256 256 3 2 -4 19 -4 16 77 10 -4 -4 -4 -4
257 256 3 1 16 -4 -5 -5 -5 -5 -5 -5 -5 -5
258 258 3 2 -4 17 -4 17 75 5 -4 -4 -4 -4
259 258 3 1 14 -4 -4 -4 -4 -4 -4 -4 -4 -4
260 260 3 1 18 -4 -4 -4 -4 -4 -4 -4 -4 -4
261 260 3 1 19 -4 -4 -4 -4 -4 -4 -4 -4 -4
262 262 3 2 -4 -4 -4 22 83 4 -4 -4 -4 -4
263 262 3 1 17 -4 -4 -4 -4 -4 -4 -4 -4 -4
264 264 3 2 -4 18 -4 17 78 9 -4 -4 -4 -4
265 265 3 2 -4 20 -4 19 81 12 -4 -4 -4 -4
266 266 3 1 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5
267 267 3 1 -4 -4 -5 -5 -5 -5 -5 -5 -5 -5
268 268 3 1 -4 -4 -3 -4 -4 -4 -4 -4 -4 -4
269 269 3 1 16 -4 -4 -4 -4 -4 -4 -4 -4 -4
270 270 3 1 17 -4 -4 -4 -4 -4 -4 -4 -4 -4
271 270 3 2 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4
272 272 3 2 -4 19 -4 20 77 1 -4 -4 -4 -4
273 272 3 1 19 -4 -4 -4 -4 -4 -4 -4 -4 -4
274 274 3 1 16 -4 -4 -4 -4 -4 -4 -4 -4 -4
275 274 3 2 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4
276 276 3 2 -4 20 -4 19 80 10 -4 -4 -4 -4
277 277 3 1 19 -4 -4 -4 -4 -4 -4 -4 -4 -4
278 278 3 2 -4 20 -4 17 77 -2 -4 -4 -4 -4
279 279 3 1 17 -4 -4 -4 -4 -4 -4 -4 -4 -4
280 280 3 2 -4 20 -4 19 78 -2 -4 -4 -4 -4
281 281 3 1 20 -4 -4 -4 -4 -4 -4 -4 -4 -4
282 281 3 2 -4 -4 -4 18 81 11 -4 -4 -4 -4
283 283 1 1 16 -4 -4 -4 -4 -4 -4 -4 -4 -4
284 283 1 1 13 -4 -4 -4 -4 -4 -4 -4 -4 -4
285 283 1 2 -4 15 -4 15 76 -2 -4 -4 -4 -4
286 286 1 2 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4
287 287 3 2 -4 18 -4 19 77 -2 -4 -4 -4 -4
288 287 3 2 -4 17 -4 17 77 -2 -4 -4 -4 -4
289 287 3 2 -4 15 -4 15 77 -2 -4 -4 -4 -4
290 290 1 2 -4 18 -4 18 78 7 -4 -4 -4 -4
291 291 2 1 9 -4 -4 -4 -4 -4 -4 -4 -4 -4
292 292 3 2 -4 21 -4 20 70 7 -4 -4 -4 -4
293 292 3 2 -4 20 -4 20 79 9 -4 -4 -4 -4
294 294 3 2 -4 19 -4 19 80 -2 -5 -5 -5 -5
295 295 3 1 15 -4 -4 -4 -4 -4 -4 -4 -4 -4
296 296 3 1 16 -4 -4 -4 -4 -4 -5 -5 -5 -5
297 297 3 2 -4 17 -4 17 74 8 -4 -4 -4 -4
298 298 1 2 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4
299 298 1 1 16 -4 -4 -4 -4 -4 -4 -4 -4 -4
300 300 1 1 14 -4 -4 -4 -4 -4 -4 -4 -4 -4
301 300 1 1 -4 -4 -4 -4 -4 -4 -1 -4 -4 -4
302 300 1 1 22 -4 -4 -4 -4 -4 -4 -4 -4 -4
303 300 1 1 18 -4 -4 -4 -4 -4 -4 -4 -4 -4
304 300 1 1 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4
305 305 1 2 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5
306 306 2 1 16 -4 -4 -4 -4 -4 -4 -4 -4 -4
307 307 3 2 -4 20 -4 20 77 8 -4 -4 -4 -4
308 307 3 1 16 -4 -4 -4 -4 -4 -4 -4 -4 -4
309 309 3 1 16 -4 -4 -4 -4 -4 -4 -4 -4 -4
310 309 3 1 13 -4 -4 -4 -4 -4 -4 -4 -4 -4
311 309 3 1 -4 -4 -4 -4 -4 -4 20 -4 -4 -4
312 312 3 2 -4 20 -4 19 81 4 -4 -4 -4 -4
313 312 3 1 17 -4 -4 -4 -4 -4 -4 -4 -4 -4
314 314 3 2 -4 20 -4 15 73 -2 -4 -4 -4 -4
315 315 3 1 13 -4 -4 -4 -4 -4 -4 -4 -4 -4
316 316 3 1 16 -4 -4 -4 -4 -4 -4 -4 -4 -4
317 317 3 1 19 -4 -4 -4 -4 -4 -4 -4 -4 -4
318 318 3 1 16 -4 -4 -4 -4 -4 -4 -4 -4 -4
319 319 3 2 -4 17 -4 17 74 6 -4 -4 -4 -4
320 319 3 1 17 -4 -4 -4 -4 -4 -5 -5 -5 -5
321 321 3 2 -4 15 -4 15 72 -2 -4 -4 -4 -4
322 321 3 2 -4 15 -4 15 73 -2 -4 -4 -4 -4
323 323 3 1 17 -4 -4 -4 -4 -4 -4 -4 -4 -4
